Pittman;Dexter;2013-14;ATL;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5
Garrett;Diante;2013-14;UTA;3.5;1.7;1.4;0.6;0.1;1.1;1.4;38.1;0.5;37.5;0.1;83.3;14.8
Waiters;Dion;2013-14;CLE;15.9;3.0;2.8;0.9;0.2;2.2;6.1;43.3;1.3;36.8;2.3;68.5;29.6
Christmas;Dionte;2013-14;PHX;2.3;0.3;1.2;0.1;0.1;0.2;0.7;35.5;0.3;28.999999999999996;0.6;75.0;6.4
Nowitzki;Dirk;2013-14;DAL;21.7;2.7;6.2;0.9;0.6;1.5;7.9;49.7;1.6;39.800000000000004;4.2;89.9;32.9
Sloan;Donald;2013-14;IND;2.3;1.0;0.9;0.2;0.0;0.5;0.9;37.6;0.2;23.799999999999997;0.3;60.0;8.2
Motiejunas;Donatas;2013-14;HOU;5.5;0.5;3.6;0.3;0.3;0.8;2.1;44.3;0.3;25.0;0.9;60.4;15.4
Wright;Dorell;2013-14;POR;5.0;0.9;2.8;0.3;0.2;0.6;1.6;37.4;1.0;34.2;0.8;75.4;14.5
Lamb;Doron;2013-14;ORL;3.6;0.8;0.9;0.2;0.0;0.5;1.2;39.4;0.7;40.0;0.5;80.60000000000001;13.1
Green;Draymond;2013-14;GSW;6.2;1.9;5.0;1.2;0.9;1.1;2.3;40.699999999999996;0.7;33.300000000000004;1.0;66.7;21.9
Gooden;Drew;2013-14;WAS;8.3;0.7;5.2;0.5;0.3;0.8;3.5;53.1;0.3;41.199999999999996;1.1;88.9;18.0
Buycks;Dwight;2013-14;TOR;3.1;0.7;1.6;0.6;0.0;0.7;1.1;31.3;0.4;29.4;0.6;88.9;10.4
Howard;Dwight;2013-14;HOU;18.3;1.8;12.2;0.8;1.8;3.2;6.7;59.099999999999994;0.0;28.599999999999998;4.9;54.7;33.8
Wade;Dwyane;2013-14;MIA;19.0;4.7;4.5;1.5;0.5;3.0;7.7;54.50000000000001;0.2;28.1;3.5;73.3;32.9
Moore;E'Twaun;2013-14;ORL;6.3;1.4;1.7;0.8;0.2;0.7;2.5;42.8;0.7;35.4;0.7;76.5;19.1
Clark;Earl;2013-14;NYK;4.8;0.3;2.6;0.3;0.5;0.6;1.8;37.2;0.8;33.6;0.4;64.7;14.2
Watson;Earl;2013-14;POR;0.5;1.2;0.6;0.2;0.0;0.7;0.1;27.3;0.1;28.599999999999998;0.2;100.0;6.7
Davis;Ed;2013-14;MEM;5.7;0.4;4.1;0.3;0.7;0.6;2.5;53.400000000000006;0.0;0.0;0.7;52.800000000000004;15.2
Udoh;Ekpe;2013-14;MIL;3.4;0.7;3.5;0.4;1.0;0.9;1.4;39.900000000000006;0.0;0.0;0.7;63.800000000000004;19.1
Harris;Elias;2013-14;LAL;0.0;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.7
Williams;Elliot;2013-14;PHI;6.0;1.1;1.9;0.5;0.0;1.0;2.1;41.5;0.6;29.599999999999998;1.3;73.1;17.3
Brand;Elton;2013-14;ATL;5.7;1.0;4.9;0.5;1.2;0.8;2.5;53.900000000000006;0.0;0.0;0.8;64.9;19.4
Kanter;Enes;2013-14;UTA;12.3;0.9;7.5;0.4;0.5;1.8;5.2;49.1;0.0;0.0;1.9;73.0;26.7
Bledsoe;Eric;2013-14;PHX;17.7;5.5;4.7;1.6;0.3;3.3;6.2;47.699999999999996;1.2;35.699999999999996;4.3;77.2;32.9
Gordon;Eric;2013-14;NOP;15.4;3.3;2.6;1.2;0.2;2.1;5.6;43.6;1.6;39.1;2.7;78.5;32.1
Maynor;Eric;2013-14;PHI;2.6;1.7;1.3;0.3;0.1;0.9;1.0;31.7;0.4;32.4;0.2;54.50000000000001;10.5
Murphy;Erik;2013-14;CHI;0.3;0.1;0.3;0.0;0.2;0.1;0.1;23.1;0.0;0.0;0.0;0.0;2.6
Ilyasova;Ersan;2013-14;MIL;11.2;1.3;6.2;0.8;0.1;1.1;4.3;40.9;0.7;28.199999999999996;1.9;82.3;26.9
Fournier;Evan;2013-14;DEN;8.4;1.5;2.7;0.4;0.1;1.3;3.0;41.9;1.2;37.6;1.2;75.6;19.8
Turner;Evan;2013-14;IND;14.0;3.2;5.0;0.8;0.1;2.3;5.4;42.5;0.6;32.1;2.6;81.3;30.3
Garcia;Francisco;2013-14;HOU;5.7;1.1;2.2;0.5;0.6;0.5;2.1;40.1;1.3;35.8;0.2;52.6;19.7
