Turner;Evan;2013-14;IND;14.0;3.2;5.0;0.8;0.1;2.3;12.6;0.6;1.9;2.6;3.2;0.8;5.4
Garcia;Francisco;2013-14;HOU;5.7;1.1;2.2;0.5;0.6;0.5;5.3;1.3;3.5;0.2;0.3;0.4;2.1
Mekel;Gal;2013-14;DAL;2.4;2.0;0.9;0.1;0.0;1.0;2.8;0.2;0.6;0.3;0.4;0.2;1.0
Temple;Garrett;2013-14;WAS;1.8;1.0;0.9;0.5;0.1;0.6;1.9;0.1;0.4;0.4;0.6;0.3;0.7
Neal;Gary;2013-14;CHA;10.5;1.6;1.7;0.3;0.0;1.2;9.1;1.3;3.5;1.8;2.0;0.2;3.7
Hill;George;2013-14;IND;10.3;3.5;3.7;1.0;0.3;1.2;8.1;1.3;3.4;1.9;2.3;0.7;3.6
Green;Gerald;2013-14;PHX;15.8;1.5;3.4;0.9;0.5;1.8;12.3;2.5;6.2;2.4;2.8;0.6;5.5
Henderson;Gerald;2013-14;CHA;14.0;2.6;4.0;0.7;0.4;1.5;12.1;0.5;1.5;3.1;4.0;0.4;5.2
Wallace;Gerald;2013-14;BOS;5.1;2.5;3.7;1.3;0.2;1.7;4.0;0.3;1.1;0.8;1.7;0.6;2.0
Antetokounmpo;Giannis;2013-14;MIL;6.8;1.9;4.4;0.8;0.8;1.6;5.4;0.5;1.5;1.8;2.6;1.0;2.2
Datome;Gigi;2013-14;DET;2.4;0.3;1.4;0.2;0.0;0.3;2.9;0.2;1.1;0.2;0.3;0.4;1.0
Davis;Glen;2013-14;LAC;9.4;1.1;5.2;0.9;0.4;1.1;8.7;0.1;0.2;1.4;2.0;1.6;4.0
Jr.;Glen;2013-14;WAS;2.9;0.6;1.8;0.5;0.1;0.8;3.4;0.5;1.5;0.5;0.6;0.4;1.0
Dragic;Goran;2013-14;PHX;20.3;5.9;3.2;1.4;0.3;2.8;14.4;1.6;3.9;4.2;5.5;0.9;7.3
Hayward;Gordon;2013-14;UTA;16.2;5.2;5.1;1.4;0.5;2.8;13.4;1.1;3.6;4.0;4.9;0.8;5.5
Dieng;Gorgui;2013-14;MIN;4.8;0.7;5.0;0.5;0.8;0.9;3.8;0.0;0.0;1.0;1.6;1.7;1.9
Monroe;Greg;2013-14;DET;15.2;2.1;9.3;1.1;0.6;2.0;12.4;0.0;0.0;2.9;4.5;3.1;6.1
Oden;Greg;2013-14;MIA;2.9;0.0;2.3;0.3;0.6;0.5;2.1;0.0;0.0;0.6;1.0;1.0;1.2
Smith;Greg;2013-14;HOU;3.5;0.0;2.5;0.1;0.2;0.5;2.5;0.0;0.0;0.2;0.5;1.0;1.6
Stiemsma;Greg;2013-14;NOP;2.9;0.7;4.1;0.6;1.0;0.8;2.2;0.0;0.0;0.3;0.6;1.3;1.3
Vasquez;Greivis;2013-14;TOR;9.6;4.1;2.2;0.4;0.1;1.6;8.3;1.4;3.7;1.2;1.4;0.3;3.5
Ayon;Gustavo;2013-14;ATL;4.3;1.1;4.8;1.0;0.4;1.1;3.9;0.0;0.0;0.3;0.8;1.6;2.0
Ndiaye;Hamady;2013-14;SAC;0.4;0.2;1.3;0.0;0.3;0.2;0.6;0.0;0.0;0.0;0.1;0.4;0.2
Barnes;Harrison;2013-14;GSW;9.5;1.5;4.0;0.8;0.3;1.1;8.7;0.8;2.4;1.7;2.3;0.8;3.5
Thabeet;Hasheem;2013-14;OKC;1.2;0.0;1.7;0.2;0.4;0.6;1.0;0.0;0.0;0.0;0.2;0.4;0.6
Turkoglu;Hedo;2013-14;LAC;3.0;0.9;2.3;0.5;0.3;0.4;2.9;0.6;1.3;0.2;0.5;0.3;1.1
Sims;Henry;2013-14;PHI;7.6;1.1;5.2;0.6;0.4;0.9;6.0;0.0;0.0;2.0;2.6;2.3;2.8
Armstrong;Hilton;2013-14;GSW;1.7;0.3;3.1;0.3;0.3;0.4;1.3;0.0;0.0;0.5;1.1;1.3;0.6
Thompson;Hollis;2013-14;PHI;6.0;0.9;3.2;0.7;0.2;0.8;4.8;0.9;2.2;0.7;0.9;0.9;2.2
Clark;Ian;2013-14;UTA;3.0;0.7;0.8;0.3;0.1;0.6;2.9;0.5;1.3;0.2;0.3;0.1;1.1
Mahinmi;Ian;2013-14;IND;3.5;0.3;3.3;0.5;0.9;0.8;2.5;0.0;0.0;1.2;1.9;1.4;1.2
Shumpert;Iman;2013-14;NYK;6.7;1.7;4.2;1.2;0.2;1.1;6.5;1.0;3.1;0.7;1.0;1.1;2.5
Canaan;Isaiah;2013-14;HOU;4.6;1.0;1.1;0.4;0.2;1.0;4.0;0.8;2.5;1.0;1.3;0.3;1.4
Thomas;Isaiah;2013-14;SAC;20.3;6.3;2.9;1.3;0.1;3.0;15.2;1.8;5.1;4.8;5.7;0.7;6.9
Smith;Ish;2013-14;PHX;3.7;2.6;1.8;0.7;0.2;0.9;4.0;0.0;0.3;0.3;0.6;0.4;1.7
Smith;J.R.;2013-14;NYK;14.5;3.0;4.0;0.9;0.3;1.5;12.9;2.6;6.5;1.2;1.9;0.5;5.4
Hickson;JJ;2013-14;DEN;11.8;1.4;9.2;0.7;0.7;1.9;9.5;0.0;0.1;2.2;4.2;3.0;4.8
Redick;JJ;2013-14;LAC;15.2;2.2;2.1;0.8;0.1;1.2;11.4;2.1;5.3;2.8;3.0;0.3;5.2
McGee;JaVale;2013-14;DEN;7.0;0.4;3.4;0.2;1.4;1.6;7.6;0.0;0.0;0.2;0.2;2.0;3.4
Crowder;Jae;2013-14;DAL;4.6;0.8;2.5;0.8;0.3;0.5;3.8;0.6;1.9;0.6;0.8;0.6;1.7
Franklin;Jamaal;2013-14;MEM;1.9;0.3;1.1;0.2;0.1;0.5;1.9;0.2;0.5;0.1;0.1;0.2;0.8
Tinsley;Jamaal;2013-14;UTA;1.1;2.9;1.4;0.3;0.0;1.1;2.5;0.1;1.9;0.0;0.0;0.3;0.5
Crawford;Jamal;2013-14;LAC;18.6;3.2;2.3;0.9;0.2;2.0;14.7;2.3;6.5;4.0;4.7;0.5;6.1
Nelson;Jameer;2013-14;ORL;12.1;7.0;3.4;0.8;0.1;2.4;11.0;2.0;5.8;1.4;1.6;0.4;4.3
Anderson;James;2013-14;PHI;10.1;1.9;3.8;0.9;0.4;1.3;9.0;1.4;4.4;1.0;1.3;0.7;3.9
Harden;James;2013-14;HOU;25.4;6.1;4.7;1.6;0.4;3.6;16.5;2.4;6.6;7.9;9.1;0.8;7.5
Johnson;James;2013-14;MEM;7.4;2.1;3.2;0.8;1.1;1.3;5.9;0.4;1.7;1.5;1.7;1.2;2.8
Jones;James;2013-14;MIA;4.9;0.5;1.2;0.2;0.2;0.2;3.4;1.4;2.7;0.4;0.6;0.1;1.6
